,game,model,experiment,episode,metric,value
2253,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Count,3.0
2254,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Parsed Request Count,2.0
2255,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Violated Request Count,1.0
2256,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Request Success Ratio,0.67
2257,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,Main Score,
2258,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,repeats guess,
2259,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_13,total guess repetitions,
2260,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Aborted,0.0
2261,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Lose,1.0
2262,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Success,0.0
2263,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Count,6.0
2264,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Parsed Request Count,6.0
2265,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Violated Request Count,0.0
2266,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Request Success Ratio,1.0
2267,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,Main Score,0.0
2268,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,repeats guess,0.0
2269,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_14,total guess repetitions,0.0
2270,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Aborted,0.0
2271,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Lose,1.0
2272,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Success,0.0
2273,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Request Count,7.0
2274,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Parsed Request Count,7.0
2275,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Violated Request Count,0.0
2276,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Request Success Ratio,1.0
2277,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,Main Score,0.0
2278,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,repeats guess,1.0
2279,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_15,total guess repetitions,1.0
2280,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Aborted,0.0
2281,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Lose,0.0
2282,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Success,1.0
2283,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Request Count,6.0
2284,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Parsed Request Count,6.0
2285,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Violated Request Count,0.0
2286,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Request Success Ratio,1.0
2287,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,Main Score,20.0
2288,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,repeats guess,0.0
2289,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_16,total guess repetitions,0.0
2290,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Aborted,0.0
2291,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Lose,0.0
2292,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Success,1.0
2293,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Request Count,5.0
2294,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Parsed Request Count,5.0
2295,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Violated Request Count,0.0
2296,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Request Success Ratio,1.0
2297,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,Main Score,30.0
2298,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,repeats guess,0.0
2299,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_17,total guess repetitions,0.0
2300,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Aborted,0.0
2301,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Lose,0.0
2302,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Success,1.0
2303,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Count,5.0
2304,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Parsed Request Count,5.0
2305,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Violated Request Count,0.0
2306,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Request Success Ratio,1.0
2307,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,Main Score,30.0
2308,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,repeats guess,0.0
2309,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_18,total guess repetitions,0.0
2310,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Aborted,0.0
2311,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Lose,1.0
2312,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Success,0.0
2313,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Count,7.0
2314,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Parsed Request Count,7.0
2315,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Violated Request Count,0.0
2316,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Request Success Ratio,1.0
2317,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,Main Score,0.0
2318,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,repeats guess,0.0
2319,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_19,total guess repetitions,0.0
2320,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Aborted,0.0
2321,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Lose,0.0
2322,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Success,1.0
2323,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Count,6.0
2324,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,6.0
2325,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,0.0
2326,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,1.0
2327,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,Main Score,20.0
2328,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,repeats guess,0.0
2329,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,0.0
2330,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Aborted,0.0
2331,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Lose,1.0
2332,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Success,0.0
2333,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Count,6.0
2334,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,6.0
2335,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,0.0
2336,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,1.0
2337,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,Main Score,0.0
2338,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,repeats guess,0.0
2339,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,0.0
2340,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
2341,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Lose,0.0
2342,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Success,1.0
2343,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Count,3.0
2344,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,3.0
2345,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,0.0
2346,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,1.0
2347,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,Main Score,100.0
2348,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
2349,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
2350,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Aborted,0.0
2351,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Lose,0.0
2352,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Success,1.0
2353,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Count,4.0
2354,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,4.0
2355,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,0.0
2356,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,1.0
2357,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,Main Score,50.0
2358,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,repeats guess,0.0
2359,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,0.0
2360,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Aborted,0.0
2361,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Lose,0.0
2362,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Success,1.0
2363,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Count,5.0
2364,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,5.0
2365,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,0.0
2366,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,1.0
2367,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,Main Score,30.0
2368,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
2369,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
2370,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
2371,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Lose,0.0
2372,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Success,1.0
2373,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Count,3.0
2374,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,3.0
2375,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,0.0
2376,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,1.0
2377,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,Main Score,100.0
2378,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,repeats guess,0.0
2379,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,0.0
2380,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,0.0
2381,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
2382,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Success,1.0
2383,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Count,4.0
2384,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,4.0
2385,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,0.0
2386,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,1.0
2387,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,Main Score,50.0
2388,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,repeats guess,0.0
2389,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,0.0
2390,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
2391,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Lose,0.0
2392,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Success,1.0
2393,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Count,5.0
2394,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,5.0
2395,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,0.0
2396,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,1.0
2397,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,Main Score,30.0
2398,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
2399,wordle,1b_gpt-4o-2024-08-06,1_medium_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
2400,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
2401,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Lose,0.0
2402,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Success,1.0
2403,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Request Count,6.0
2404,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,6.0
2405,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
2406,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
2407,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,Main Score,20.0
2408,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
2409,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
2410,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Aborted,1.0
2411,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Lose,0.0
2412,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Success,0.0
2413,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Request Count,3.0
2414,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,2.0
2415,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,1.0
2416,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,0.67
2417,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,Main Score,
2418,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,repeats guess,
2419,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,
2420,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Aborted,0.0
2421,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Lose,1.0
2422,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Success,0.0
2423,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Request Count,6.0
2424,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Parsed Request Count,6.0
2425,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Violated Request Count,0.0
2426,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,1.0
2427,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,Main Score,0.0
2428,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,repeats guess,0.0
2429,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,0.0
2430,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Aborted,1.0
2431,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Lose,0.0
2432,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Success,0.0
2433,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Request Count,8.0
2434,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,7.0
2435,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,1.0
2436,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,0.88
2437,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,Main Score,
2438,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,repeats guess,
2439,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,
2440,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
2441,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Lose,1.0
2442,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Success,0.0
2443,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Request Count,6.0
2444,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,6.0
2445,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,0.0
2446,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,1.0
2447,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,Main Score,0.0
2448,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
2449,wordle,1b_llama-3.3-70b,0_high_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
